Amplitude_Deg,Frequency_Hz,Start_Amp_Mult,Start_Freq_Mult,Fell,Distance_Traversed,CoT,Passed,Avg_Velocity
45.0,0.5866666666666667,1.3555555555555556,1.3222222222222222,False,0.87,1.4227,False,0.0435
45.0,0.5923076923076923,1.6888888888888889,1.4,False,0.3996,2.1017,False,0.01998
45.0,0.597948717948718,1.4666666666666668,1.011111111111111,False,1.0793,1.1503,False,0.053965
45.0,0.6035897435897436,1.0222222222222221,1.3222222222222222,False,0.8769,0.7691,False,0.043845
45.0,0.6092307692307692,0.8,0.7777777777777777,False,1.6979,0.6101,False,0.084895
45.0,0.6148717948717949,1.8,1.3222222222222222,False,1.0033,1.2956,False,0.050165
45.0,0.6205128205128205,1.5777777777777777,0.7,False,1.4228,1.0101,False,0.07114000000000001
45.0,0.6261538461538462,1.3555555555555556,1.1666666666666665,False,1.1703,0.9314,False,0.058515
45.0,0.6317948717948718,1.4666666666666668,1.2444444444444445,False,0.835,0.5458,False,0.041749999999999995
45.0,0.6374358974358975,1.0222222222222221,0.8555555555555555,False,0.7356,1.8902,False,0.03678
45.0,0.6430769230769231,1.8,0.7777777777777777,False,0.8036,0.7808,False,0.04018
45.0,0.6487179487179487,1.1333333333333333,1.1666666666666665,False,0.7007,0.6298,False,0.035035
45.0,0.6543589743589744,1.0222222222222221,1.1666666666666665,False,0.7065,0.8608,False,0.035325
45.0,0.66,1.4666666666666668,1.1666666666666665,False,0.8882,0.9298,False,0.04441
